day,rev_per_bal_locked
2022-03-28 00:00:00.000 UTC,35.23373620480106
2022-03-29 00:00:00.000 UTC,10.568246177299807
2022-03-30 00:00:00.000 UTC,3.282509062022548
2022-03-31 00:00:00.000 UTC,2.3735505193834334
2022-04-01 00:00:00.000 UTC,1.8459283410108853
2022-04-02 00:00:00.000 UTC,1.997457608626438
2022-04-03 00:00:00.000 UTC,1.0890568446026054
2022-04-04 00:00:00.000 UTC,0.7738756230608572
2022-04-05 00:00:00.000 UTC,1.4516699957393961
2022-04-06 00:00:00.000 UTC,2.4601369345381205
2022-04-07 00:00:00.000 UTC,2.310523201703856
2022-04-08 00:00:00.000 UTC,1.0001251335472978
2022-04-09 00:00:00.000 UTC,0.8710700847020124
2022-04-10 00:00:00.000 UTC,0.3658534357374994
2022-04-11 00:00:00.000 UTC,0.9528306993366868
2022-04-12 00:00:00.000 UTC,0.7603688827496196
2022-04-13 00:00:00.000 UTC,0.5942415990740612
2022-04-14 00:00:00.000 UTC,0.5143880378043996
2022-04-15 00:00:00.000 UTC,0.4981463872876403
2022-04-16 00:00:00.000 UTC,0.4256042854904321
2022-04-17 00:00:00.000 UTC,0.3513153300479908
2022-04-18 00:00:00.000 UTC,0.37334291563633937
2022-04-19 00:00:00.000 UTC,0.3871048712181528
2022-04-20 00:00:00.000 UTC,0.4731595424761319
2022-04-21 00:00:00.000 UTC,0.7848497162858028
2022-04-22 00:00:00.000 UTC,0.5372729772607064
2022-04-23 00:00:00.000 UTC,0.126558907383889
2022-04-24 00:00:00.000 UTC,0.1445239725103237
2022-04-25 00:00:00.000 UTC,0.5138954861801363
2022-04-26 00:00:00.000 UTC,0.42001761053408687
2022-04-27 00:00:00.000 UTC,0.49927235477419335
2022-04-28 00:00:00.000 UTC,0.40945973574688577
2022-04-29 00:00:00.000 UTC,0.2665053837826113
2022-04-30 00:00:00.000 UTC,0.4397109545003429
2022-05-01 00:00:00.000 UTC,0.3505466042002925
2022-05-02 00:00:00.000 UTC,0.31490009575382555
2022-05-03 00:00:00.000 UTC,0.3280199415629663
2022-05-04 00:00:00.000 UTC,0.33461649996808174
2022-05-05 00:00:00.000 UTC,0.3609383916297449
2022-05-06 00:00:00.000 UTC,0.49091553865465254
2022-05-07 00:00:00.000 UTC,0.31012027001507797
2022-05-08 00:00:00.000 UTC,0.47594570487809773
2022-05-09 00:00:00.000 UTC,0.7197058713153593
2022-05-10 00:00:00.000 UTC,0.9771864748838217
2022-05-11 00:00:00.000 UTC,1.253496395401923
2022-05-12 00:00:00.000 UTC,2.5806765110535097
2022-05-13 00:00:00.000 UTC,1.2824230519694069
2022-05-14 00:00:00.000 UTC,0.46350759563976746
2022-05-15 00:00:00.000 UTC,0.3241283708635325
2022-05-16 00:00:00.000 UTC,0.600968482923983
2022-05-17 00:00:00.000 UTC,0.30713369151041514
2022-05-18 00:00:00.000 UTC,0.2940971092853176
2022-05-19 00:00:00.000 UTC,0.3431431207442934
2022-05-20 00:00:00.000 UTC,0.19803835450609322
2022-05-21 00:00:00.000 UTC,0.16750404329888932
2022-05-22 00:00:00.000 UTC,0.16375101155356409
2022-05-23 00:00:00.000 UTC,0.17647089695905432
2022-05-24 00:00:00.000 UTC,0.13927093475447427
2022-05-25 00:00:00.000 UTC,0.1599137076814232
2022-05-26 00:00:00.000 UTC,0.24925866715969416
2022-05-27 00:00:00.000 UTC,0.3796544298820973
2022-05-28 00:00:00.000 UTC,0.14715117220824456
2022-05-29 00:00:00.000 UTC,0.18593263952716593
2022-05-30 00:00:00.000 UTC,0.21742028249169684
2022-05-31 00:00:00.000 UTC,0.16818554690071444
2022-06-01 00:00:00.000 UTC,0.18464254335001948
2022-06-02 00:00:00.000 UTC,0.20106819299530007
2022-06-03 00:00:00.000 UTC,0.1709033689033267
2022-06-04 00:00:00.000 UTC,0.043008968013295526
2022-06-05 00:00:00.000 UTC,0.16854104886929983
2022-06-06 00:00:00.000 UTC,0.10027046896153696
2022-06-07 00:00:00.000 UTC,0.15607813710049073
2022-06-08 00:00:00.000 UTC,0.4074477952025309
2022-06-09 00:00:00.000 UTC,0.21324999134269704
2022-06-10 00:00:00.000 UTC,0.3164739777969619
2022-06-11 00:00:00.000 UTC,0.30721341007445746
2022-06-12 00:00:00.000 UTC,0.2638122871783741
2022-06-13 00:00:00.000 UTC,0.7916845996061009
2022-06-14 00:00:00.000 UTC,0.7278749458460962
2022-06-15 00:00:00.000 UTC,0.6292199652815876
2022-06-16 00:00:00.000 UTC,0.27781516915414517
2022-06-17 00:00:00.000 UTC,0.12511470785781564
2022-06-18 00:00:00.000 UTC,0.26361174492807643
2022-06-19 00:00:00.000 UTC,0.5482606009286345
2022-06-20 00:00:00.000 UTC,0.30978930274308525
2022-06-21 00:00:00.000 UTC,0.21367911714001794
2022-06-22 00:00:00.000 UTC,0.1581581915012331
2022-06-23 00:00:00.000 UTC,0.24581659832098152
2022-06-24 00:00:00.000 UTC,0.44458744319768695
2022-06-25 00:00:00.000 UTC,0.11770263211562075
2022-06-26 00:00:00.000 UTC,0.08573084783573023
2022-06-27 00:00:00.000 UTC,0.10989141322920289
2022-06-28 00:00:00.000 UTC,0.07711677488523709
2022-06-29 00:00:00.000 UTC,0.1211314880540831
2022-06-30 00:00:00.000 UTC,0.1467212975630613
2022-07-01 00:00:00.000 UTC,0.1647448413027022
2022-07-02 00:00:00.000 UTC,0.09691998041189362
2022-07-03 00:00:00.000 UTC,0.06984998678868226
2022-07-04 00:00:00.000 UTC,0.0727354599649046
2022-07-05 00:00:00.000 UTC,0.12760823792758452
2022-07-06 00:00:00.000 UTC,0.09952091283153522
2022-07-07 00:00:00.000 UTC,0.11855662167691443
2022-07-08 00:00:00.000 UTC,0.1857486647622587
2022-07-09 00:00:00.000 UTC,0.10490935699252475
2022-07-10 00:00:00.000 UTC,0.17491690912997823
2022-07-11 00:00:00.000 UTC,0.15319734942803867
2022-07-12 00:00:00.000 UTC,0.13345750818074034
2022-07-13 00:00:00.000 UTC,0.10665085644538218
2022-07-14 00:00:00.000 UTC,0.20600033677882199
2022-07-15 00:00:00.000 UTC,0.19095972795930313
2022-07-16 00:00:00.000 UTC,0.13110803973211632
2022-07-17 00:00:00.000 UTC,0.16971218425319765
2022-07-18 00:00:00.000 UTC,0.21323653953469845
2022-07-19 00:00:00.000 UTC,0.1874744783016172
2022-07-20 00:00:00.000 UTC,0.167975117108184
2022-07-21 00:00:00.000 UTC,0.18844648111483664
2022-07-22 00:00:00.000 UTC,0.1165875787149382
2022-07-23 00:00:00.000 UTC,0.11427870534276377
2022-07-24 00:00:00.000 UTC,0.11050214306851132
2022-07-25 00:00:00.000 UTC,0.12519160845037644
2022-07-26 00:00:00.000 UTC,0.1185900124257082
2022-07-27 00:00:00.000 UTC,0.18529825591637256
2022-07-28 00:00:00.000 UTC,0.24110157274487537
2022-07-29 00:00:00.000 UTC,0.19354406973245408
2022-07-30 00:00:00.000 UTC,0.1542845117608707
2022-07-31 00:00:00.000 UTC,0.13843782625408307
2022-08-01 00:00:00.000 UTC,0.10586677639011809
2022-08-02 00:00:00.000 UTC,0.12904900043978526
2022-08-03 00:00:00.000 UTC,0.14683170391976755
2022-08-04 00:00:00.000 UTC,0.369185101899518
2022-08-05 00:00:00.000 UTC,0.18699020850672382
2022-08-06 00:00:00.000 UTC,0.10795297926359909
2022-08-07 00:00:00.000 UTC,0.07913551990259755
2022-08-08 00:00:00.000 UTC,0.1517023556385027
2022-08-09 00:00:00.000 UTC,0.11752961297246033
2022-08-10 00:00:00.000 UTC,0.13069465969199284
2022-08-11 00:00:00.000 UTC,0.16261496451052407
2022-08-12 00:00:00.000 UTC,0.24913817748437442
2022-08-13 00:00:00.000 UTC,0.1245272564199098
2022-08-14 00:00:00.000 UTC,0.10247207406435142
2022-08-15 00:00:00.000 UTC,0.1173077055129104
2022-08-16 00:00:00.000 UTC,0.10534405678039448
2022-08-17 00:00:00.000 UTC,0.10340986412325166
2022-08-18 00:00:00.000 UTC,0.1429233532305253
2022-08-19 00:00:00.000 UTC,0.15445444302482958
2022-08-20 00:00:00.000 UTC,0.15291452514048892
2022-08-21 00:00:00.000 UTC,0.14210826476006047
2022-08-22 00:00:00.000 UTC,0.10892334436422364
2022-08-23 00:00:00.000 UTC,0.1408898254790106
2022-08-24 00:00:00.000 UTC,0.09377380469856995
2022-08-25 00:00:00.000 UTC,0.114159791738874
2022-08-26 00:00:00.000 UTC,0.11457186370210308
2022-08-27 00:00:00.000 UTC,0.10689871865465946
2022-08-28 00:00:00.000 UTC,0.0449176640162174
2022-08-29 00:00:00.000 UTC,0.16527865656139923
2022-08-30 00:00:00.000 UTC,0.10901173948436182
2022-08-31 00:00:00.000 UTC,0.15512136225183734
2022-09-01 00:00:00.000 UTC,0.14989820725359995
2022-09-02 00:00:00.000 UTC,0.07956790817048116
2022-09-03 00:00:00.000 UTC,0.1236699737696369
2022-09-04 00:00:00.000 UTC,0.041539453980292296
2022-09-05 00:00:00.000 UTC,0.10987545127634171
2022-09-06 00:00:00.000 UTC,0.08916019323369546
2022-09-07 00:00:00.000 UTC,0.056572755554226195
2022-09-08 00:00:00.000 UTC,0.42953866122452367
2022-09-09 00:00:00.000 UTC,0.08510243922725937
2022-09-10 00:00:00.000 UTC,0.08166894426540638
2022-09-11 00:00:00.000 UTC,0.06320513656848314
2022-09-12 00:00:00.000 UTC,0.0633548456342476
2022-09-13 00:00:00.000 UTC,0.07173935312854135
2022-09-14 00:00:00.000 UTC,0.06576674296016101
2022-09-15 00:00:00.000 UTC,0.1124942729967642
2022-09-16 00:00:00.000 UTC,0.07061454512780399
2022-09-17 00:00:00.000 UTC,0.05273517210572881
2022-09-18 00:00:00.000 UTC,0.06777173581678492
2022-09-19 00:00:00.000 UTC,0.0748135559647483
2022-09-20 00:00:00.000 UTC,0.0758064116807061
2022-09-21 00:00:00.000 UTC,0.11398176199317907
2022-09-22 00:00:00.000 UTC,0.09024196020467222
2022-09-23 00:00:00.000 UTC,0.09273213135245847
2022-09-24 00:00:00.000 UTC,0.060876144522557386
2022-09-25 00:00:00.000 UTC,0.08390085764821979
2022-09-26 00:00:00.000 UTC,0.07660562341770095
2022-09-27 00:00:00.000 UTC,0.12541587065300422
2022-09-28 00:00:00.000 UTC,0.08920698443774558
2022-09-29 00:00:00.000 UTC,0.05346648309412884
2022-09-30 00:00:00.000 UTC,0.07717114776559171
2022-10-01 00:00:00.000 UTC,0.08667988492003414
2022-10-02 00:00:00.000 UTC,0.054718989431238596
2022-10-03 00:00:00.000 UTC,0.07232920978625237
2022-10-04 00:00:00.000 UTC,0.060330411031150166
2022-10-05 00:00:00.000 UTC,0.09768687273917777
2022-10-06 00:00:00.000 UTC,0.08232250248586448
2022-10-07 00:00:00.000 UTC,0.11317775891371865
2022-10-08 00:00:00.000 UTC,0.06335849636223458
2022-10-09 00:00:00.000 UTC,0.04734742806261545
2022-10-10 00:00:00.000 UTC,0.06014491253116536
2022-10-11 00:00:00.000 UTC,0.09205554541141907
2022-10-12 00:00:00.000 UTC,0.07930098355123459
2022-10-13 00:00:00.000 UTC,0.10066227966737323
2022-10-14 00:00:00.000 UTC,0.09900319197343056
2022-10-15 00:00:00.000 UTC,0.0596428072610212
2022-10-16 00:00:00.000 UTC,0.08356375563893616
2022-10-17 00:00:00.000 UTC,0.09663882059163113
2022-10-18 00:00:00.000 UTC,0.12370538532838024
2022-10-19 00:00:00.000 UTC,0.19500600891957517
2022-10-20 00:00:00.000 UTC,0.15424865065860036
2022-10-21 00:00:00.000 UTC,0.08242508741593992
2022-10-22 00:00:00.000 UTC,0.078243966242422
2022-10-23 00:00:00.000 UTC,0.07209036855567424
2022-10-24 00:00:00.000 UTC,0.07475384686772946
2022-10-25 00:00:00.000 UTC,0.1012775204958086
2022-10-26 00:00:00.000 UTC,0.10407982165450003
2022-10-27 00:00:00.000 UTC,0.09704146790522038
2022-10-28 00:00:00.000 UTC,0.12881066247101683
2022-10-29 00:00:00.000 UTC,0.07690586859701173
2022-10-30 00:00:00.000 UTC,0.0711285901175876
2022-10-31 00:00:00.000 UTC,0.09104069234728729
2022-11-01 00:00:00.000 UTC,0.06876834793784802
2022-11-02 00:00:00.000 UTC,0.085531208314624
2022-11-03 00:00:00.000 UTC,0.09140408348883468
2022-11-04 00:00:00.000 UTC,0.09079923486367257
2022-11-05 00:00:00.000 UTC,0.07347481467522105
2022-11-06 00:00:00.000 UTC,0.05029514820707905
2022-11-07 00:00:00.000 UTC,0.07000575929926244
2022-11-08 00:00:00.000 UTC,0.15207286760568026
2022-11-09 00:00:00.000 UTC,0.23790710270620283
2022-11-10 00:00:00.000 UTC,0.27117735413835253
2022-11-11 00:00:00.000 UTC,0.113617958320023
2022-11-12 00:00:00.000 UTC,0.1858195951810975
2022-11-13 00:00:00.000 UTC,0.5087186659090008
2022-11-14 00:00:00.000 UTC,0.1521526161681439
2022-11-15 00:00:00.000 UTC,0.13140817536458912
2022-11-16 00:00:00.000 UTC,0.13853640413120877
2022-11-17 00:00:00.000 UTC,0.15937621990775783
2022-11-18 00:00:00.000 UTC,0.09275587414336214
2022-11-19 00:00:00.000 UTC,0.08526103954502544
2022-11-20 00:00:00.000 UTC,0.0801008776248146
2022-11-21 00:00:00.000 UTC,0.10931919031744124
2022-11-22 00:00:00.000 UTC,0.10580505276380658
2022-11-23 00:00:00.000 UTC,0.08248575417035914
2022-11-24 00:00:00.000 UTC,0.16528998516703122
2022-11-25 00:00:00.000 UTC,0.0736006229982717
2022-11-26 00:00:00.000 UTC,0.10241484038304127
2022-11-27 00:00:00.000 UTC,0.05915215178319376
2022-11-28 00:00:00.000 UTC,0.07982868488943286
2022-11-29 00:00:00.000 UTC,0.07113683495980595
2022-11-30 00:00:00.000 UTC,0.0719619380942446
2022-12-01 00:00:00.000 UTC,0.07786424484837345
2022-12-02 00:00:00.000 UTC,0.07197108648975002
2022-12-03 00:00:00.000 UTC,0.049594047584494746
2022-12-04 00:00:00.000 UTC,0.04788394292162374
2022-12-05 00:00:00.000 UTC,0.07633239032138837
2022-12-06 00:00:00.000 UTC,0.14089049879626514
2022-12-07 00:00:00.000 UTC,0.062080502119583825
2022-12-08 00:00:00.000 UTC,0.06455308760447581
2022-12-09 00:00:00.000 UTC,0.05192218198409844
2022-12-10 00:00:00.000 UTC,0.05056525272188418
2022-12-11 00:00:00.000 UTC,0.053972557707791496
2022-12-12 00:00:00.000 UTC,0.05199021016197439
2022-12-13 00:00:00.000 UTC,0.08586502609816934
2022-12-14 00:00:00.000 UTC,0.0636703896265858
2022-12-15 00:00:00.000 UTC,0.05578782413913461
2022-12-16 00:00:00.000 UTC,0.0801323063358183
2022-12-17 00:00:00.000 UTC,0.07465789563566705
2022-12-18 00:00:00.000 UTC,0.040942112754408067
2022-12-19 00:00:00.000 UTC,0.06182159397205036
2022-12-20 00:00:00.000 UTC,0.06557147613010832
2022-12-21 00:00:00.000 UTC,0.06581075727612422
2022-12-22 00:00:00.000 UTC,0.06926509207917345
2022-12-23 00:00:00.000 UTC,0.059360326806850536
2022-12-24 00:00:00.000 UTC,0.03604288027152293
2022-12-25 00:00:00.000 UTC,0.08038504112954706
2022-12-26 00:00:00.000 UTC,0.050088458318105614
2022-12-27 00:00:00.000 UTC,0.05088819343196582
2022-12-28 00:00:00.000 UTC,0.06913224702979107
2022-12-29 00:00:00.000 UTC,0.05697440635815382
2022-12-30 00:00:00.000 UTC,0.05152764132113596
2022-12-31 00:00:00.000 UTC,0.07389398648167608
2023-01-01 00:00:00.000 UTC,0.03897260463975051
2023-01-02 00:00:00.000 UTC,0.054755048129989166
2023-01-03 00:00:00.000 UTC,0.06280565315974135
2023-01-04 00:00:00.000 UTC,0.06854577955339879
2023-01-05 00:00:00.000 UTC,0.0567774925253455
2023-01-06 00:00:00.000 UTC,0.04786534825837507
2023-01-07 00:00:00.000 UTC,0.027753149675777876
2023-01-08 00:00:00.000 UTC,0.03527831422395738
2023-01-09 00:00:00.000 UTC,0.03879028162596782
2023-01-10 00:00:00.000 UTC,0.03478364436605074
2023-01-11 00:00:00.000 UTC,0.03251912912832216
2023-01-12 00:00:00.000 UTC,0.05111372604835889
2023-01-13 00:00:00.000 UTC,0.03197168292033783
2023-01-14 00:00:00.000 UTC,0.05809691720496997
2023-01-15 00:00:00.000 UTC,0.03481784700888827
2023-01-16 00:00:00.000 UTC,0.035158401411418745
2023-01-17 00:00:00.000 UTC,0.0659312085841147
2023-01-18 00:00:00.000 UTC,0.0794557209265987
2023-01-19 00:00:00.000 UTC,0.04533340440729676
2023-01-20 00:00:00.000 UTC,0.055109355887367054
2023-01-21 00:00:00.000 UTC,0.050166658424358496
2023-01-22 00:00:00.000 UTC,0.06434765965658777
2023-01-23 00:00:00.000 UTC,0.0633941098537998
2023-01-24 00:00:00.000 UTC,0.06531208960491786
2023-01-25 00:00:00.000 UTC,0.07169404976806901
2023-01-26 00:00:00.000 UTC,0.049650675229960604
2023-01-27 00:00:00.000 UTC,0.08737903951702503
2023-01-28 00:00:00.000 UTC,0.06960285490669035
2023-01-29 00:00:00.000 UTC,0.037658248446446996
2023-01-30 00:00:00.000 UTC,0.06609757634945075
2023-01-31 00:00:00.000 UTC,0.05531145509622862
2023-02-01 00:00:00.000 UTC,0.060952534926252265
2023-02-02 00:00:00.000 UTC,0.05607557034925242
2023-02-03 00:00:00.000 UTC,0.08097533930939864
2023-02-04 00:00:00.000 UTC,0.06819244036644272
2023-02-05 00:00:00.000 UTC,0.05599090751103375
2023-02-06 00:00:00.000 UTC,0.02219968078256934
2023-02-07 00:00:00.000 UTC,0.07379528044673475
2023-02-08 00:00:00.000 UTC,0.06015258932079941
2023-02-09 00:00:00.000 UTC,0.06863347844383884
2023-02-10 00:00:00.000 UTC,0.059210436424937306
2023-02-11 00:00:00.000 UTC,0.05897767243150175
2023-02-12 00:00:00.000 UTC,0.052494089033381076
2023-02-13 00:00:00.000 UTC,0.05150412997768167
2023-02-14 00:00:00.000 UTC,0.06228082045665996
2023-02-15 00:00:00.000 UTC,0.14298852620380204
2023-02-16 00:00:00.000 UTC,0.06699047217347695
2023-02-17 00:00:00.000 UTC,0.05473450886049918
2023-02-18 00:00:00.000 UTC,0.06935567862098023
2023-02-19 00:00:00.000 UTC,0.050287042518379156
2023-02-20 00:00:00.000 UTC,0.07965179898273993
2023-02-21 00:00:00.000 UTC,0.05803090246499215
2023-02-22 00:00:00.000 UTC,0.03704093765466365
2023-02-23 00:00:00.000 UTC,0.12840778651774523
2023-02-24 00:00:00.000 UTC,0.055421553157591515
2023-02-25 00:00:00.000 UTC,0.05642920814287172
2023-02-26 00:00:00.000 UTC,0.05675289913358885
2023-02-27 00:00:00.000 UTC,0.06427453280061944
2023-02-28 00:00:00.000 UTC,0.06737322722787607
2023-03-01 00:00:00.000 UTC,0.12218463087907186
2023-03-02 00:00:00.000 UTC,0.06970125007694385
2023-03-03 00:00:00.000 UTC,0.08403738480240536
2023-03-04 00:00:00.000 UTC,0.055974523614567284
2023-03-05 00:00:00.000 UTC,0.062124584001497375
2023-03-06 00:00:00.000 UTC,0.051477395337983754
2023-03-07 00:00:00.000 UTC,0.07524552459692192
2023-03-08 00:00:00.000 UTC,0.06819901338475536
2023-03-09 00:00:00.000 UTC,0.06349285691072695
2023-03-10 00:00:00.000 UTC,0.10352023745330251
2023-03-11 00:00:00.000 UTC,0.15287765039180773
2023-03-12 00:00:00.000 UTC,0.19230574281487045
2023-03-13 00:00:00.000 UTC,0.1747762654211059
2023-03-14 00:00:00.000 UTC,0.10142838257614575
2023-03-15 00:00:00.000 UTC,0.09571966412173814
2023-03-16 00:00:00.000 UTC,0.11797480302312614
2023-03-17 00:00:00.000 UTC,0.16010126364221794
2023-03-18 00:00:00.000 UTC,0.08263936954448114
2023-03-19 00:00:00.000 UTC,0.18319228162272577
2023-03-20 00:00:00.000 UTC,0.1272467989224487
2023-03-21 00:00:00.000 UTC,0.09934377510141673
2023-03-22 00:00:00.000 UTC,0.11034092694221877
2023-03-23 00:00:00.000 UTC,0.09638289548636728
2023-03-24 00:00:00.000 UTC,0.08196147096280831
2023-03-25 00:00:00.000 UTC,0.08965120416579386
2023-03-26 00:00:00.000 UTC,0.060956002891283445
2023-03-27 00:00:00.000 UTC,0.07579611696044809
